0.688312721844616	1
0.461679176682519	0
0.405016268379421	1
0.693999977303342	0
0.391868684948981	0
0.526391961908057	0
0.570470938139219	1
0.708771207269333	1
0.700976655664182	1
0.713584109310541	1
0.545180177320974	0
0.646156295395112	0
0.347580513944893	0
0.391577777998607	1
0.399934255775244	0
0.371808884609698	0
0.731429671369596	1
0.642054161970378	1
0.374119031651319	0
0.383552371442769	0
0.777964667345174	1
0.327453067301757	0
0.382025936834420	0
0.371256277857669	0
0.295912345610321	0
0.262014672332180	0
0.433369201827102	0
0.292443782324396	0
0.595679654230465	1
0.315614491464988	0
0.595992328259029	1
0.575479078850936	0
0.233255693883271	0
0.723163890986231	1
0.670584732274303	1
0.661483130484658	1
0.700872684502381	1
0.302618436253210	1
0.317300991625437	0
0.393563207167619	0
0.481812377740230	1
0.304058904895273	0
0.359802823165995	0
0.316143515296217	0
0.479193787148808	1
0.314723468490532	0
0.557528092913205	1
0.447478146666420	1
0.672548416271673	1
0.720187566488665	1
0.590116422478358	1
0.214450392946655	0
0.309657479903110	0
0.304616164079163	0
0.261960964934452	0
0.234017746400921	0
0.632911887222115	1
0.242795369737354	0
0.420939467172262	1
0.581000211242813	1
0.446214795035849	0
0.532506390591654	1
0.304044304211084	0
0.187064030202212	0
0.392320657923702	0
0.707376978958684	1
0.465296648637823	0
0.301556465831658	1
0.324895751147257	0
0.312220198651173	1
0.689668224087720	1
0.356137862121070	0
0.350826239794328	0
0.359828612377041	0
0.424908216050442	0
0.786056351452883	1
0.524949985548252	0
0.222578256572603	0
0.260207773486881	0
0.268108021003380	0
0.652345916692536	1
0.603542052026651	1
0.659422016591147	1
0.392967066243841	0
0.592782856229870	0
0.358680950386456	0
0.280832289632163	0
0.513453984832335	0
0.202181459962854	0
0.626162642618595	1
0.333629663624593	0
0.343582848490480	1
0.733393511398445	1
0.599400587352315	1
0.614704378959476	1
0.592326811086460	1
0.469954445162868	0
0.554940886779450	1
0.398747897977102	0
0.213045050481010	0
0.260625143336054	0
0.482224042320252	1
0.294109408214448	0
0.728289481825423	1
0.664476984967840	1
0.572937136595244	1
0.414996781250074	0
0.649963710500089	1
0.628651357159680	1
0.235785569750354	0
0.485727508795639	1
0.260732246820425	0
0.358798631908078	1
0.206951454517957	0
0.259865087646815	0
0.233435952115052	0
0.553957678429379	1
0.716306136866841	1
0.274408628713793	0
0.662680206879172	1
0.666901591687518	1
0.674929383319906	1
0.712304111743103	1
0.324612477608496	0
0.493969378662208	0
0.311511912781918	0
0.749364261566446	1
0.317479688348467	0
0.330205766794477	0
0.627310096521966	1
0.508774381933312	1
0.565623434787505	1
0.354473599774409	0
0.666706498492484	1
0.510756280083164	0
0.417007239046734	0
0.314930321601852	0
0.530762753632824	1
0.186501886321528	0
0.562752182833029	0
0.706322432486617	1
0.414061502354165	0
0.538784445134734	1
0.400801517439612	0
0.497799675333032	1
0.746119236556570	1
0.420415499696747	1
0.662703468847170	1
0.628156962808498	1
0.320999054051388	0
0.292555278902879	0
0.284721417668997	0
0.281684113256509	0
0.490371984716826	0
0.300209303728216	0
0.196304987298106	0
0.699565394209775	1
0.299865962276749	0
0.424282716161892	0
0.605689579053861	1
0.419259422087365	1
0.416929309399569	1
0.278291367974250	0
0.775085714742741	1
0.480632803990130	0
0.389258489728206	0
0.331720718693057	0
0.381786753535714	0
0.433827507278227	0
0.304846078670981	1
0.334272307775605	0
0.728859859505610	1
0.658022063410247	1
0.369587281530576	0
0.240842020949401	0
0.497815317953753	1
0.790020214289030	1
0.385258811300115	1
0.599019773293901	1
0.316632516738649	0
0.414183858429640	0
0.693844553405741	1
0.529251038953829	1
0.377952953925695	0
0.465825545948894	0
0.375992597060111	0
0.713780138129492	1
0.610892745772066	0
0.394902422844637	0
0.675914326486098	1
0.386448284459988	0
0.688106900725147	1
0.383026592483809	0
0.591860625311029	1
0.353621755551916	0
0.284607640584502	0
0.396545951548061	0
0.284746262949739	0
0.289690369072549	0
0.671590683009168	1
0.526879021159250	0
0.656261954209673	1
0.725164759051414	1
0.567674058748430	1
0.718548016521280	1
0.314407597062807	0
0.296841531306842	0
0.589949218874587	0
0.581219144973924	1
0.372248774281215	0
0.437608102666196	1
0.346541516332745	0
0.267129113183083	0
0.809359467845483	1
0.269158401997893	0
0.240198919431703	0
0.296587075208762	0
0.551146935107332	0
0.533712221202294	0
0.257686382188255	0
0.682586455824424	1
0.689467738366656	1
0.335420321585235	0
0.744779319726685	1
0.282914321993421	0
0.397251755533847	0
0.514800959081542	1
0.527974116441439	1
0.181233076291549	0
0.356525419929562	0
0.593063664056685	1
0.535949796371626	1
0.388000490240806	0
0.616813786747828	1
0.677347211383157	0
0.760325253702409	1
0.345002611985440	0
0.669091213019389	1
0.364719800395522	0
0.263964936820998	0
0.580923946962181	1
0.340959382921818	0
0.385670075386609	0
0.559891745456559	1
0.366649223487534	0
0.646343208954172	1
0.639999136661617	1
0.283958287654088	0
0.433234180472920	1
0.774852383238568	1
0.628945123688551	1
0.289897213394175	0
0.464068830558310	1
0.338568076193304	0
0.293081578695375	0
0.331787694685984	0
0.388355653638153	0
0.677139625501257	1
0.336409789781277	1
0.374275075912927	0
0.248313620994647	0
0.773324622455458	1
0.356244028790411	1
0.267990554590387	0
0.441036295198923	1
0.402152201439544	0
0.367098336646583	0
0.290921657307376	0
0.521045624910840	0
0.742288526892544	1
